# Constructed from biom file
ASVID	A50P1R1	A50P1R2	A50P1R3	A625P1R1	A625P1R2	A625P1R3	SCR1	SCR2	SCR3	SoilR1	SoilR2	SoilR3
fc8c006f5b7060bb91ca211e17de3d0c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	22.0	61.0
52a0f29a826281907ae9369c7fdfebe5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	10.0	60.0
701e9ad90a01d53f16774adfff61c6c6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	19.0	58.0
b1ea7ee256cd935e7a1225338058d4b8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	37.0	45.0
f679fa656aed2a3b06f7710a658eee34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	24.0	68.0
32513447fb56305df81107202b489bbf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	31.0	62.0
b01bc611e785f6a84258d87e31283a2f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	0.0	50.0
088e398e7cd45624b9f0ba1836ab6a96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	16.0	54.0
bf43271b6b902a51a84e1924f2fcf9fe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	11.0	66.0
6c3a5a444f70c2fe24044ccda23cb4cb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	91.0
1d89f40659048959a0f56fa8e8f91c9f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	12.0	51.0
864650d5e776ae5db77b1609a43d56a3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	66.0
3e8cbabd6bf71cf46ef64eec3ae6e657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	10.0	66.0
c71254c06e836c6d0c90d820ea45eecb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	23.0	76.0
69dc58c19f0c2347682b9fb239b0e713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	25.0	43.0
dad024073f6358138b3200d9e424c293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	41.0
baf18eec504bcf3b302b9d9e7e2d5c43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	26.0	60.0
00c63abd94b855ff0169ce859e704e62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	20.0	49.0
15a35ef77929af7fb493be56e170d774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	25.0	54.0
88cbdc7646b77440bc401e5b897513d2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	22.0	60.0
01ae2f78bdf7a39a687f9ccb7d7c42ba	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	28.0	38.0
6a817ad430bbcadd29c75840b4fd25c4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	23.0	46.0
99b0244b132adc773caf9c564128a186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	16.0	29.0
089ab8c51e3b228ac332f165012b7771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	22.0	41.0
5a7c30317593087916cf250815e33158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	27.0	50.0
1e9e15dc358cfeb96b055d79af0c5a9d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	24.0	45.0
834853d6aeb54959377992cbcf712df9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	0.0	39.0
c992f59c055c7941ffb84143a6f8ed1f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	19.0	39.0
0c8bf2b51ffe959e6b2f98ce8dd1884b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	6.0	39.0
a1bbdfe203c55bff8c6c88ef798e93fc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	34.0	50.0
1d758e9a34a91f339dc3882eec2882b3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	10.0	50.0
fe1f9c1511f40357b7ff3f062a9e9a2f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	32.0	48.0
6ec04ba8d5528600d01030e6ce4a62e1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	0.0	46.0
94f6033c81d39f2eb543b19d07fd4103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	58.0
3523ba505009bcbe583522de74218046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	63.0
7b7054596dc761758edea4794efcbd80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	68.0
aacec2cc4d3b17f54f3b91ba1e645111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	22.0	58.0
e2352beb995ba39a2ea87ea97045893e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	21.0	60.0
f557b7e4ba5750d420786082ecf0c54b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	53.0
6c8a5633142d4bc7bf39f7a656e2b936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	20.0	41.0
9e8e8c4b1d2cc04030fec224f77e8f60	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	52.0
a7249790e65bdb0a031337bf64a7b113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	21.0	43.0
68e590be89338b5774c87a933fd00cb5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	21.0	52.0
a4312194e14d076ef40cc5a6e753d4bc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	32.0	0.0
9fa44883bffef4dca3963c040bd09b0b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	7.0	25.0
503cdfdd8b2f3ce9c357ce2bfa0fe8cc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	58.0
bf1a93aac24ff7ef4081f081cca43a02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	24.0	35.0
1836475ffde7d6f60957b5b29e01af2a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	30.0	29.0
929361b3ad3fbf8dc16f6466a483fef8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	61.0
c80bf71a7f5e3e3bed54d9dcf082b30b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	29.0	37.0
e497a854963591a231355abbf12a48ed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	11.0	61.0
ac45ffdd6ea04f05e20618dff494cf53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	8.0	40.0
69aff1b72d79b711b1abd3b1292b52b2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	21.0	33.0
4c4f7ca27f454acc452fb9bab89670d1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	11.0	50.0
9975e0ee7f99db639c6872d7d17a9bc4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	18.0	44.0
e87605af38d7adbc36e9bf2ccb4b9ed1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	53.0	38.0
f9629cfdeca6c3b5c13d3032e4e8b1f9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	61.0
f3b0e55a7ceaf06fd14182eafead55ec	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	37.0
940bfda4eeda21c06a91b68a52c9a51a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	10.0	45.0
a51b2d8074d9fc1b76a1df21bd125ee1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	28.0	29.0
e3f48ce6f9066d32dcbbdf3aa24f1eb4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	15.0	48.0
3ea9ea7670577d664b5e0e5617229810	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.0
b6f160133183b48d15ea017ba9dd8f3f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	43.0
941bb2a3b1d1e2c025be0cf977291d73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	26.0	33.0
fa391e5b06ddb0329ebec026986b08be	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	32.0
5d22a17187000352ffd88c4214273b2e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	35.0
d5737adb859c23d0e7f07c4ee87b0134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	51.0
8469d2c13a1b43802dd8954d60210f46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	12.0	46.0
8d719cf393e9de229927f66528142316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	21.0	42.0
cf2a13de6d0313e60fed3de3dee74900	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	22.0	43.0
9f57648cdabe8887ac68e6dbb22151c7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	65.0
b5c5684d235f82f3eb9d2ba6373f4af4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	34.0
9af6db0c3d40f03fa4dc90ea51e4d419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	16.0	37.0
8d7de15861e30c5d154ea4da73c21abf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	55.0
c76fda948d56f08783d2a5f3d0ad3ff7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	25.0	20.0
4b29f511f269196a4e10c4f2a7856bf9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	74.0
166d113b5d6d93485390cc89713ab97a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	14.0	39.0
aa751535e84b304249181a1aee7c0266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	63.0
feff74fb33762d0368e885e9e1272953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.0	0.0	0.0
7e784136dc0a70fc093041fa85072b65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	19.0	20.0
d8c440fde85e89f25f8228cbd77f43d1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	42.0
17029f92911fa3a3c8e6fdaa412b83ba	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	22.0	42.0
5eadcd3ffcec9eeb135e9d9aa582da06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	20.0	57.0
fa0a9ee0616884dabe636e11e2b77191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	33.0
ab8520b3519c1116163263416e7b9d45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	24.0	31.0
b75c48baff5eceb572974bf745e7e7fc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	56.0
7b2998b54539adeba6b4c97842257240	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	58.0
3b93209f7c9dc7f100095924a5973136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	17.0	42.0
9405fe0da230865c4eec26a44f84ea8a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	21.0	43.0
4353875d14dabd7fe11946d21ac50b66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	55.0
139e2d64127186006ff8bbefb2dade8f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	16.0	42.0
c5afc2565748ba1ba1c1f1b5f6755ec8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	33.0	28.0
267ab692375703414fa2342e2404bc52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	15.0	49.0
58cf048779cbcab1880f8b77086fe6c1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	72.0
23d5c49a8a503171b042abdc541ad21c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	39.0
457183f6d1fd8d670cc5d48d28b9ae29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	45.0
3a2a8602bf760645e7ef93cfaf7e806f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	49.0
d24615d4a96750f3533092e65ec12714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	18.0	33.0
4515b63115b122ea82ce6880ca0f0ce1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	24.0	27.0
723426fe451985c4da0582af57c3c72a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	6.0	48.0
950b46df3a165475006c3495846eb7cb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	17.0	45.0
4ebccf59a82855fac98216d5021c10de	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	0.0	0.0
db8b36796bcfe5e10e6f501114aa8ac0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	46.0
4d0edaac96e33ae15a4323229e0fd41a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	24.0	34.0
e8f53008273cea9c4f5ad76c1717cbfb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	21.0	45.0
6b664376c8c1cbca46eb86ba5fe476f3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	42.0
32593cdbfc4d56899fb3d20c052cdfc6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	45.0
ff041454e81ecff8d06b397032ee825c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	47.0
4d9fa749593d7210fa7db4bb759297d4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	49.0
bd44968ffc011f05608c6077b4e3eb6b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	17.0	42.0
38b104a4d0580e52f038994ee8069b9f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	15.0	46.0
9754f7e02cd5ea6079575bb135063edd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0
adc3483199bced02423fa34396161e74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	13.0	28.0
59a0347542e1ab7bbbf63ad8970ab4b5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	51.0
271bb8bfd745ca90579885899ba027eb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	18.0	35.0
07bc6143551e38126cbac2eb9c5f5a51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.0
ee2b771f2ba24edc9caa362436beb611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	39.0
1c3f0215087d36d5ee97816867418edf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	5.0	43.0
e50eee86f92ec8711c1e59593cb9fe5f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	51.0
15e4201aae263a06e9cc742dd6f68def	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	48.0
d1085d339aad3eb24645a64404fda441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	28.0
11d3a6a83ed741952930a4b0f8fd1601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	6.0	29.0
c58a0fa30299f07215c4e5ae9b49ca6e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	41.0
50f71259fc46bb3d4356cc2c5d12ede6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	17.0	30.0
d2c153f180e218497e083e8d86457931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	17.0	34.0
fee61c39d9f3d2bee584c509740b2777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.0	0.0	0.0
3a3b12db83e8ef357bde6b88ecd3e19d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	10.0	32.0
b20dbd9efc43359acd4318bdfdfead0a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	18.0	34.0
da2745b9c40473e25e816d1358e5b204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	13.0	41.0
a740d52a5fe8a9062fb49a292349f94c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	14.0	41.0
1610d7799e61bc29b1536ef223c4a03b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	30.0	26.0
891e3c2f6868b9ec237bbf56fe35c8fe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	31.0
d3b7de323f617884239edd8d265aa9d7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	35.0
655f70bbb8925d3224cb0559db174eb5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	37.0
026f17002b58a93a395068bc107de708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	25.0	24.0
127c008dc82fdd5196e1baf480249a6c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	12.0	37.0
10f98200ae86951a622adbbd4195993c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	17.0	40.0
cd85c42a4e3233821b13759a01bd897f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	19.0	15.0
40bfdbb52f50e431978cfee59c2261c3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	44.0
52042d6fa4aa03d89c98095013ebbc22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	52.0
c19b609e31acb6be7bc2a231177c2d2d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	25.0	16.0
b6072be92fd8f32ba719135d2528e125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	46.0
7a98da1047f63ee78d02b71115e7ac32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	54.0
a9fbf4fc9b12924d45a507185fa8e3ab	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	8.0	52.0
82576504e29a9fe52f1a78b6f6a21fce	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	34.0
494de3c869006d59f90e32720ed62df1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	41.0
dcf5a22ba16fb7d06145b8338ae40e1d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	10.0	40.0
e4b7fd8a0a6b142a562773236140b433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	16.0	36.0
9a3cb15d01fd695bdb49c847049c4761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	53.0
d0d9595ae60c6e3d88f67c91524eb7fb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	35.0
487bdee32af8d8e06acd9fe7876f242f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	37.0
8ea3ca0922e6e3c1eb1a216fc9237613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	42.0
6240c883a784f4cd17c7e8648a6a48c4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	8.0	35.0
3c5fb9286a599e122280cedb661a4bc7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	51.0
4b72e16977cc22d88c7cff54b33e893e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	11.0	44.0
72dfd64ee57a8de024cd344f74e47c37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	22.0	36.0
b70ec3f3822716eacaca6c1efba8cd82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	14.0	51.0
7f45b05e83d5a8856e0d7dbec7c14a1c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	50.0
ce510b08ada454c7ff20c62efc09e58f	11.0	0.0	8.0	0.0	0.0	0.0	16.0	22.0	18.0	0.0	0.0	0.0
6f8a58dde77ff78eb4fccbb37c520a65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	20.0
69aadf250823fefa4382d3096c8509ea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	28.0
ae14c82cec73cc6474254ac0f763b7b0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	8.0	32.0
d39bb651dfae570359b3e6ca1a4315b9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	16.0	25.0
eb666dd6c9b76471c8a3363c152d4852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	22.0	20.0
16f7dfe7acee41cdd68d183aa4fce237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	20.0	29.0
e6450e5cf964b2259ac61ccffb4eaa87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	16.0	37.0
1ed48f81b18ecfe1b30a9d6dd57ac77e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	31.0	26.0
5ff642bceffe34013e57ed622cde982d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.0
4a6cd0441ec100b77f7d9651aec9ea9d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	43.0
bb87f338e7b8f7af5e98b11e62cb0b9a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	11.0	33.0
7ab34a4981e9bbb2a795285550c08089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	20.0	33.0
348289874f1e57a98213e537a3456162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	12.0	42.0
aa52a652fb74159a8dbac016b0fc5e68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	19.0	37.0
6dcc2d9e12782eefd4b605aa0a7144d9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0
f9f86752b877c619cea477aa9ad4c3fd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	24.0	0.0
2971b15378a97ab94a378c4bb9cd3c2f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	21.0	25.0
02b7054a0e72d6e71192649e345e71ef	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0
cbd5fb90dc89c4d52227e54b074ca255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	32.0
a90c7ea4eba662a0e5e798cb69483b15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	24.0	8.0
277a1499ca94d20d1472b5617e2d59fe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	35.0
b956a9d95beba98fe2c24c0252aff3c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	8.0	27.0
254a3e3139990bf6ec58eb871a2ea7c1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	17.0	20.0
8ebaba5c11d20ad190393f45b51b5338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	7.0	38.0
78d41f3ca510060aea9f6ac98cd3f309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	8.0	38.0
3bff8455f210b10077d8c4aead8efe40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	48.0
8d0cc770b098144404de135d9e61ade5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	21.0	29.0
7ee36445f3d9aa16cc847623407ab03d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	20.0	45.0
6462b1a2b744a13833047896f062c21a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0
67fdbb7f5ae3b697dda31f6033093556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	36.0	0.0
93466e0fb4c14ad42b7d205d85f088df	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	21.0	27.0
83e0fdfcd091de61c6539e1feb96d531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	50.0
a1b8f447b24aedac2636b08b9acafe32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	30.0
5120ed37478ffc56686d31935eef8f71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	36.0
bc4fc41c30337b92fc6883c8d8f286b0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	20.0	18.0
53d6333e62c1f2394797978c39513181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	11.0	29.0
9b05ad3922f1c056d6359fc05cd34b62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	42.0
01af7ea473273549b5af935c0129f35a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	20.0	25.0
6a21868dc63b2aca998996786688f42c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	45.0
